date,rsfull_all,rsfull_taipei,rsfull_taichung,rsfull_keelung,rsfull_tainan,rsfull_kaohsiung,rsfull_newtaipei,rsfull_taoyuan,rsfull_chiayi,rsfull_hsinchu,rsfull_yunlin,rsfull_pingtung,rsfull_hualien,rsfull_taitung
2015q2,1.7093917402898162,2.1991494361482102,1.4934285679992352,1.338286788904936,1.4089502767878976,1.163543317091322,2.1111215276838324,1.3919250931887845,0.8121491415186226,2.397793739708141,1.3482855757208745,1.0705080812193226,2.2052664148023315,1.7597136729687404
2015q3,1.7004042632968208,2.1266387078979645,1.5121108882690661,1.380954540541631,1.4039764281191127,1.170382991022388,2.077629125242839,1.3974202346063298,0.800431454306896,2.3421146643636352,1.3431388234908435,1.0571226878322866,2.266423078069547,1.8268035731366237
2015q4,1.688258904920673,2.03441603420336,1.5014819007937867,1.375196114725791,1.4311262077066247,1.16862151994926,2.041378533063552,1.366126060246206,0.8080307384361928,2.4363728518968797,1.2927081449298632,1.080443754164955,2.2365371584640052,1.7514819083166053
2016q1,1.6878429129060595,2.0965031521859565,1.4848777066872099,1.3746156371138865,1.445539772171047,1.1584985372416088,2.04508524365905,1.3567709828795436,0.8454606069875206,2.36127883887426,1.4027217046346374,1.0825156396980102,2.2169060192449033,1.7477222848206393
2016q2,1.6928684129441565,2.097948803248607,1.506851430371297,1.3962625273182094,1.3848366367708291,1.1703376125255822,2.060912306799623,1.3590955927858688,0.8479028986323864,2.403446045746692,1.3503596704437377,1.033430577546041,2.292329379649411,1.9245177236076416
2016q3,1.7028366556441967,2.0943350369144165,1.4978461415798057,1.4286135405618094,1.4253597497058763,1.1760819193568262,2.054436549486543,1.3823761669960357,0.8693032200765778,2.3867844837867422,1.376398355690446,1.069840922279048,2.341043121184843,1.886951711953068
2016q4,1.6924769368293748,2.086546189843179,1.5043533801841993,1.4205627725952232,1.4231589355979222,1.177244656071137,2.0263829766700754,1.3407249689994556,0.8369398539816953,2.408380423979322,1.4036987852872649,1.0667820123284966,2.321469185732016,1.9964560645370555
2017q1,1.694665986171009,2.0230992348762578,1.5326577526555416,1.3991404416184965,1.4248682396795713,1.1643785432315703,2.0453658017905054,1.3496061608466545,0.8550459090994466,2.385171414481478,1.299692281190108,1.0460809315585946,2.311682412576236,1.8929839204493555
2017q2,1.7147519018176864,2.056099354853372,1.5576234350095115,1.4628316519028297,1.4763174579804224,1.1918388169756071,2.0560349381040166,1.3589863558203554,0.8798372252765682,2.3821527973528984,1.4174446006621892,1.0836009605004826,2.3767622683853875,1.9223988494078554
2017q3,1.718312674126124,2.0626418201848913,1.5581509419392479,1.4447453440421179,1.4662664293348204,1.1940275440494306,2.0456980598233345,1.3436518104721904,0.8468303000056346,2.3772720851407168,1.422017443999977,1.1355680297558404,2.3461062382121,1.8869358868748694
2017q4,1.738284311954007,2.0999004863815496,1.5891677385268856,1.448417207070579,1.476150876052383,1.1946692134475336,2.036928033220289,1.3577697771359054,0.8860051704754316,2.43641223271764,1.4218713451423632,1.12264209343872,2.377907770562205,1.918239707544253
2018q1,1.7530208323145398,2.0865353501701276,1.592930990837545,1.4262563679223135,1.505747114950897,1.1904841815796114,2.0633275538588034,1.3668967275304045,0.8723384930760707,2.473526918895161,1.3112107762110132,1.1515076734770304,2.2806656484482746,2.098248156060591
2018q2,1.7694730765220619,2.1141259313108347,1.6208696266792848,1.4577374139447683,1.5033182252565633,1.1974658378458758,2.024366335850487,1.3892896159576986,0.8823157397643636,2.4901338496184677,1.401707157515389,1.1653237168874109,2.318352423609429,1.9520349403198685
2018q3,1.7743688628044325,2.1367570007079935,1.6343349113328502,1.428759583974063,1.5171866923638415,1.2009686214675896,2.2411803845748866,1.376337697263097,0.9328209142645555,2.442770690924532,1.3404882745994715,1.1741890854697412,2.412872243131935,1.9940576571936797
2018q4,1.7844441193529472,2.121260604113407,1.6669591164481785,1.4733269987918953,1.524630499705923,1.2062652519745756,2.1426408895553966,1.369800322904076,0.9260575728548699,2.4576527803071806,1.4070916385485757,1.1933734292689708,2.308624410784993,1.9122158007283323
2019q1,1.762399655708561,2.129875253609959,1.6525544327929984,1.432363419941139,1.5372824904791071,1.221578225721719,2.049782524364871,1.3728949105916615,0.9273890306498914,2.310742435417288,1.2729108843292585,1.17695732006207,2.409260752745009,1.9046512836356524
2019q2,1.792950228598443,2.2229228264237912,1.7030213363826394,1.5711848755764068,1.6006555487523315,1.2509585334786841,2.0788902581703512,1.3931529009210872,0.927006074704918,2.3060788968490056,1.2316942076588075,1.2086764832296255,2.38272300460227,2.5577557631627097
2019q3,1.8282548106356873,2.1513150429387453,1.7708678002586584,1.5264247673644316,1.659690558859967,1.2936588263096147,2.086767082810662,1.4184575602568932,0.9399745232671394,2.491668157282211,1.3454411785891562,1.2411438634631802,2.2546105651905926,2.3754342589542636
2019q4,1.8675806488141968,2.149179266025142,1.799560082072069,1.5559234388888232,1.6414560420105344,1.327323387763095,2.0897263851652994,1.5175797146659542,0.9835400718553877,2.3950812891566495,1.3179461880746375,1.400445835014383,2.4490059554957813,2.4633953618459907
2020q1,1.960296798563332,2.2702230044130296,1.8634548255814685,1.6561021272991099,1.842379323170269,1.376126303017356,2.167468216193133,1.491828651427798,1.1622533828110535,2.5238254930816586,1.26854257939213,1.6094690754056622,2.577958421189541,2.9157047635016
2020q2,1.896265159614203,2.0526779927158483,1.798079487884553,1.5653192646844054,1.7186557297413452,1.3570048516594393,2.063075947672117,1.490142619742774,1.0935065858494792,2.4813239353192413,1.3575785829866711,1.499832597349047,2.553712325969215,2.685740175097486
2020q3,1.731929505347229,2.089156744436443,1.6211192959466936,1.4085537486706752,1.4886670317266977,1.1383825986729235,2.0079666101356968,1.376862014997477,0.9762720255008815,2.439603430501905,1.4557615968004454,1.4233982324425265,2.4299259700247595,2.1514457129902076
2020q4,1.9681251534351585,2.1746687572060117,1.884442429191245,1.5953438723001196,1.8218899656416263,1.367232292176084,2.135529395788423,1.5642921597310389,1.0824478860617184,2.6292608841542506,1.608965644013691,1.5243282403598675,2.8219576488219538,2.707625998818619
2021q1,2.177734929576975,2.3980679149959343,2.078035436134935,1.5655452224125292,2.1554591308150313,1.5229948551256582,2.2899068522876953,1.7469529141398437,1.4118403082429773,2.7996804207786647,1.7144682614994435,1.687986664789101,3.294153466367934,2.5873094858398367
2021q2,2.1464427831456065,2.354067333483607,2.0641119908411314,1.6928435331637417,2.0182226353961603,1.50455451755153,2.312754417368823,1.6283521047224945,1.4621094305500775,2.8469978282249526,1.4070108005743978,1.6031283073515736,3.072307661934717,3.030554360531549
2021q3,2.0548469711046784,2.360891810975686,2.045748686128207,1.6251841775248579,1.9696677918212577,1.4257435877566023,2.215989607630492,1.587593911531454,1.0861764911066212,2.7232105885915385,1.420591682047347,1.4883668565122543,2.6716069534148352,3.1903751978167203
2021q4,2.172525625147014,2.430681600628759,2.1342610230310792,1.7239549754752952,2.156054960440306,1.5496427665105297,2.3187998591694687,1.695244626284975,1.2473920894677388,2.83358228832915,1.4664891217692235,1.4937174589549387,2.661183545145952,3.1740276326100694
2022q1,2.3017678713710663,2.5705563803643443,2.273701026063763,1.8107884725996783,2.225000881500611,1.6739127399431653,2.4141448172830704,1.7821268230334566,1.317154735935475,3.0611142463478056,1.4860262551355403,1.663042367350829,2.8050113249188713,3.2960112267774435
2022q2,2.3624650885154996,2.5164279309974598,2.3495487847356897,1.8744304356868564,2.40998434755794,1.7375127976087628,2.4213983134458172,1.8380889500160607,1.3180347497806506,3.312204622126933,1.5163610612845002,1.7755621549570875,2.989125602945208,3.119906124598416
2022q3,2.4361956844077812,2.5274974051177677,2.4417790103895336,1.9131270451821556,2.521721509255108,1.7928604265648513,2.5207360549425193,1.8880131982682444,1.5066440743453726,3.2361199112016545,1.5029203736282297,1.8522512630281018,3.007496313599919,3.3336100560122155
2022q4,2.510502209375487,2.5390192549267625,2.4638672176706384,2.0402454488297646,2.5475034941849675,1.8805513173203092,2.5913684601994342,1.93787529275556,1.511016708121698,3.62426673973482,1.5910390596568469,1.8245723647566623,3.0679282661138925,3.4680259353834035
2023q1,2.567299452740259,2.644290185057247,2.6002088103883865,2.0151840196940842,2.5208959568918914,1.9315742882644575,2.652939596075564,1.9711953252488787,1.5193781476979713,3.7502515836012553,1.570332219130164,1.8663516227944033,3.280902817079244,3.5095322617956692
2023q2,2.5648137480392794,2.6165978916510726,2.588122645824981,2.040579590562998,2.399729291738774,1.8962683342217046,2.676233848304562,2.0074571712787352,1.6494250629874991,3.6564489781121012,1.5282055552894327,1.8899445939363315,3.195190431856785,3.6740954339901872
2023q3,2.669570706877446,2.7277610873911966,2.6340864525145404,2.1209490184624045,2.9041400287028236,1.97452058490788,2.728069720418997,2.097126043402634,1.6184356159090727,3.8250276544092063,1.5818276030425824,1.9848581429169678,3.226418369979069,3.724332793300378
2023q4,2.723393354395907,2.8347806374461237,2.6575622643421055,2.1624710984882007,2.8083509178658743,2.00177744081335,2.8115852240992547,2.1924776017433,1.5698093336875123,4.143455565867068,1.6996359185924947,2.0224898757788052,3.3787671760793927,3.704607222467107
2024q1,2.891320912272693,2.8959066377514775,2.874460262726507,2.359967442907714,2.8657705115309335,2.142333233151575,2.9513552181313627,2.2983555059419887,1.8588704375987741,4.4868005334016345,1.7276266271123948,2.0046597696263713,3.4874058190576642,4.20799517713879
2024q2,2.9999733049090715,2.9727082505792044,2.976084930900835,2.4000255925596576,3.0553046181155414,2.216393383396287,3.1011289707463003,2.334962398942263,1.9538908699653603,5.114689690908046,1.742407453627739,2.0616473861206117,3.483413618797681,4.062899185976137
2024q3,3.088274257840801,3.026721799411742,3.0049709976961534,2.5329113124907474,3.0941139247546685,2.314705722193541,3.201167418239622,2.4589535453305333,2.012928268038305,5.139933955274893,1.763501481579861,2.2715357572828583,3.5318483460445464,4.049244089197093
2024q4,3.1280858740345043,2.9637619070872727,3.092378092758253,2.4343406000086705,3.1370935995303024,2.425117102701661,3.23875548686745,2.4399451313261773,2.1442168218882567,4.950188473905555,1.8414242999459434,2.1954515971898423,3.709978409664214,4.316679998214101
2025q1,3.1925205336226745,3.1051553250173893,3.1736792074359403,2.575967447702573,3.1578837269342914,2.3239944386906837,3.2964801500813676,2.5824893242782556,2.241474551440462,5.340994086969763,1.9090765213383492,2.2014678262830896,3.829635847050152,3.8128920063197578
2025q2,3.2306672737616333,3.1171472553143893,3.0673505304363298,2.6952762248317352,3.2226858539033003,2.461379932162638,3.3680219566034477,2.563505535378839,2.2792049354294286,4.981407812606596,1.9503040917912142,2.223170947909658,3.7928404648183474,3.3875916028814403
2025q3,3.1883405078444005,3.1274906520014563,3.091162213607319,2.7175869033222577,3.2872172989655084,2.392261587486426,3.3158110878710483,2.505386347703921,2.3394774653669375,4.900375210421958,1.9869527102432556,2.2028938517028567,3.8361701774948553,4.0810365415842975
2025q4,3.253077919338435,3.1684369749702737,3.0750006818674716,2.7140503951663026,3.3895647084644405,2.466984351050844,3.3253752249591964,2.5524338911970275,2.300312656797954,5.21029937415768,1.967306333619643,2.3704422234075335,3.564594194536337,3.93455001896026
2026q1,3.219422258563981,3.21389567316926,3.1900344110316126,2.4865833852942876,3.3033639963041868,2.428606621839693,3.318919458274647,2.541333090890967,2.436192053513213,4.058996446189796,1.795928403007641,2.3203022564038602,4.042158864431821,
